query_label,queries,best_single_ap_mean,best_fusion_ap_mean,best_single_rank1_mean,best_fusion_rank1_mean,delta_ap,delta_rank1,run_name,gallery_protocol,best_single_name,best_fusion_name
Overa,8,0.4266450163313025,0.5421716716266328,1.0,1.0,0.11552665529533035,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bernard,4,0.12750137098632128,0.23948584716657034,0.75,0.75,0.11198447618024907,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Pixana,5,0.75199829908137,0.8635171419046328,1.0,0.8,0.11151884282326285,-0.19999999999999996,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Ti,11,0.7925182321625183,0.9036196547058964,1.0,1.0,0.11110142254337818,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Akaloi,2,0.8891240839770251,1.0,1.0,1.0,0.11087591602297486,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Akaloi,2,0.8891240839770251,1.0,1.0,1.0,0.11087591602297486,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Benita,9,0.8172540633843579,0.9259232891974953,0.8888888888888888,1.0,0.10866922581313743,0.11111111111111116,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Bernard,4,0.12750137098632128,0.2357626261904186,0.75,0.75,0.10826125520409732,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bagua,4,0.3019747238005573,0.4064027789646347,0.75,0.75,0.10442805516407744,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Abril,3,0.19634221678584574,0.3001834322757395,1.0,1.0,0.10384121548989378,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Abril,3,0.19634221678584574,0.3001834322757395,1.0,1.0,0.10384121548989378,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Oxum,2,0.7602268344755556,0.863679270051819,1.0,1.0,0.10345243557626338,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Apeiara,2,0.02579474173403455,0.12895367853619213,0.0,0.5,0.10315893680215758,0.5,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Oxum,2,0.7602268344755556,0.8582570877860733,1.0,1.0,0.09803025331051773,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Abril,3,0.19634221678584574,0.2942609799719768,1.0,1.0,0.09791876318613107,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Saseka,21,0.3652523803023997,0.46069094179047465,0.9523809523809523,0.9523809523809523,0.09543856148807495,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Guaraci,2,0.29135509777483504,0.38579143322036147,0.0,0.0,0.09443633544552643,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Abril,3,0.19634221678584574,0.28916389384703,1.0,1.0,0.09282167706118427,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Benita,9,0.8172540633843579,0.9097688227880957,0.8888888888888888,1.0,0.09251475940373777,0.11111111111111116,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Apeiara,2,0.02579474173403455,0.11751057734907465,0.0,0.0,0.0917158356150401,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Apeiara,2,0.02579474173403455,0.11751057734907465,0.0,0.0,0.0917158356150401,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Kamaikua,26,0.8924540305032672,0.9832607866641534,0.9615384615384616,1.0,0.09080675616088618,0.038461538461538436,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Kamaikua,26,0.8924540305032672,0.9831053052253782,0.9615384615384616,1.0,0.09065127472211099,0.038461538461538436,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Kamaikua,26,0.8924540305032672,0.9818327906204847,0.9615384615384616,1.0,0.08937876011721746,0.038461538461538436,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Kamaikua,26,0.8924540305032672,0.9818327906204847,0.9615384615384616,1.0,0.08937876011721746,0.038461538461538436,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Kamaikua,26,0.8924540305032672,0.9815790457803153,0.9615384615384616,1.0,0.08912501527704808,0.038461538461538436,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Kamaikua,26,0.8924540305032672,0.9802076207685092,0.9615384615384616,1.0,0.08775359026524199,0.038461538461538436,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Abril,3,0.19634221678584574,0.2839066382630681,1.0,1.0,0.08756442147722238,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Saseka,21,0.3652523803023997,0.448482241175835,0.9523809523809523,0.9523809523809523,0.08322986087343531,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Abril,3,0.19634221678584574,0.2795188858206094,1.0,1.0,0.08317666903476367,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Kamaikua,26,0.8924540305032672,0.9741901260207085,0.9615384615384616,1.0,0.08173609551744132,0.038461538461538436,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Alira,6,0.574528525597665,0.6540772594488279,1.0,1.0,0.0795487338511629,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Kamaikua,26,0.8924540305032672,0.9711285842320314,0.9615384615384616,1.0,0.0786745537287642,0.038461538461538436,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Katniss,9,0.8221042623372207,0.8962334996750747,0.8888888888888888,0.8888888888888888,0.07412923733785404,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Bagua,4,0.3019747238005573,0.37533184187414553,0.75,1.0,0.07335711807358825,0.25,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Ariely,8,0.7960757334375687,0.8690931223579375,1.0,1.0,0.0730173889203688,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ariely,8,0.7960757334375687,0.8658868829381976,1.0,1.0,0.06981114950062894,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Marcela,32,0.7166367079729553,0.7862346657025278,0.9375,0.9375,0.06959795772957245,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Oxum,2,0.7602268344755556,0.8289824296790241,1.0,1.0,0.06875559520346852,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Oxum,2,0.7602268344755556,0.8289824296790241,1.0,1.0,0.06875559520346852,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Abril,3,0.19634221678584574,0.26418772051156075,1.0,1.0,0.06784550372571502,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Akaloi,2,0.8891240839770251,0.9569480288230288,1.0,1.0,0.06782394484600363,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Akaloi,2,0.8891240839770251,0.9565883190883191,1.0,1.0,0.06746423511129396,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bagua,4,0.3019747238005573,0.36878505524365973,0.75,1.0,0.06681033144310244,0.25,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Alira,6,0.574528525597665,0.6401963942188952,1.0,1.0,0.0656678686212302,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Katniss,9,0.8221042623372207,0.8846206899594002,0.8888888888888888,0.8888888888888888,0.06251642762217957,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Katniss,9,0.8221042623372207,0.8844555181274153,0.8888888888888888,0.8888888888888888,0.062351255790194626,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Katniss,9,0.8221042623372207,0.8841183749523007,0.8888888888888888,0.8888888888888888,0.06201411261508005,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Katniss,9,0.8221042623372207,0.8840237145239633,0.8888888888888888,0.8888888888888888,0.06191945218674266,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Oxum,2,0.7602268344755556,0.8218626792409753,1.0,1.0,0.06163584476541972,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ariely,8,0.7960757334375687,0.8574322611786783,1.0,1.0,0.06135652774110967,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Katniss,9,0.8221042623372207,0.8834393881130342,0.8888888888888888,0.8888888888888888,0.06133512577581357,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Pixana,5,0.75199829908137,0.8132157452204215,1.0,0.8,0.06121744613905156,-0.19999999999999996,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Akaloi,2,0.8891240839770251,0.9502810846560847,1.0,1.0,0.0611570006790596,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Katniss,9,0.8221042623372207,0.8824542556370242,0.8888888888888888,0.8888888888888888,0.060349993299803506,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Katniss,9,0.8221042623372207,0.8824542556370242,0.8888888888888888,0.8888888888888888,0.060349993299803506,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Katniss,9,0.8221042623372207,0.8820828851552359,0.8888888888888888,0.8888888888888888,0.05997862281801525,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Akaloi,2,0.8891240839770251,0.9488802863802863,1.0,1.0,0.05975620240326118,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ariely,8,0.7960757334375687,0.8537463504141081,1.0,1.0,0.05767061697653941,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Pyte,2,0.754944815451943,0.8106789711257739,1.0,1.0,0.05573415567383089,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Abril,3,0.19634221678584574,0.25165100269591006,1.0,1.0,0.05530878591006433,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Apeiara,2,0.02579474173403455,0.08035836035658565,0.0,0.0,0.0545636186225511,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bagua,4,0.3019747238005573,0.3564559844953942,0.75,0.75,0.054481260694836886,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Akaloi,2,0.8891240839770251,0.9405145202020202,1.0,1.0,0.05139043622499506,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Akaloi,2,0.8891240839770251,0.9405145202020202,1.0,1.0,0.05139043622499506,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Kamaikua,26,0.8924540305032672,0.943747918156504,0.9615384615384616,1.0,0.051293887653236836,0.038461538461538436,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ariely,8,0.7960757334375687,0.8472355318095882,1.0,0.875,0.05115979837201956,-0.125,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Abril,3,0.19634221678584574,0.2460185648360096,1.0,1.0,0.049676348050163854,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Lua,18,0.952565410286938,1.0,1.0,1.0,0.047434589713062025,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Lua,18,0.952565410286938,1.0,1.0,1.0,0.047434589713062025,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Lua,18,0.952565410286938,1.0,1.0,1.0,0.047434589713062025,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Lua,18,0.952565410286938,1.0,1.0,1.0,0.047434589713062025,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Lua,18,0.952565410286938,1.0,1.0,1.0,0.047434589713062025,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Lua,18,0.952565410286938,0.9999960436151861,1.0,1.0,0.04743063332824815,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Lua,18,0.952565410286938,0.9999920537016875,1.0,1.0,0.04742664341474956,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Lua,18,0.952565410286938,0.9999604242548017,1.0,1.0,0.04739501396786372,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Lua,18,0.952565410286938,0.9995267092832881,1.0,1.0,0.046961298996350154,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Katniss,9,0.8221042623372207,0.8689031785183351,0.8888888888888888,0.8888888888888888,0.046798916181114425,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ariely,8,0.7960757334375687,0.8407785685001882,1.0,1.0,0.04470283506261952,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ariely,8,0.7960757334375687,0.8407785685001882,1.0,1.0,0.04470283506261952,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Solar,11,0.957889297690955,1.0,1.0,1.0,0.04211070230904501,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Solar,11,0.957889297690955,1.0,1.0,1.0,0.04211070230904501,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Solar,11,0.957889297690955,1.0,1.0,1.0,0.04211070230904501,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Solar,11,0.957889297690955,0.9999472072642803,1.0,1.0,0.042057909573325336,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ariely,8,0.7960757334375687,0.8379412465618368,1.0,1.0,0.04186551312426812,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Solar,11,0.957889297690955,0.9993798323565595,1.0,1.0,0.041490534665604484,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Solar,11,0.957889297690955,0.9993573384101514,1.0,1.0,0.04146804071919641,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Lua,18,0.952565410286938,0.9940046681651226,1.0,1.0,0.04143925787818459,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Solar,11,0.957889297690955,0.9990018787934498,1.0,1.0,0.04111258110249483,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bagua,4,0.3019747238005573,0.34290339952788235,0.75,0.75,0.04092867572732506,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Solar,11,0.957889297690955,0.9974355483672923,1.0,1.0,0.039546250676337324,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Bernard,4,0.12750137098632128,0.1665721537059138,0.75,0.75,0.03907078271959252,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Bagua,4,0.3019747238005573,0.33960631397633256,0.75,0.75,0.037631590175775276,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Akaloi,2,0.8891240839770251,0.9243273066802478,1.0,1.0,0.035203222703222625,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Solar,11,0.957889297690955,0.9913891873448762,1.0,1.0,0.033499889653921255,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Abril,3,0.19634221678584574,0.22639316026281445,1.0,1.0,0.03005094347696871,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Kamaikua,26,0.8924540305032672,0.9199145141363652,0.9615384615384616,0.9615384615384616,0.027460483633097943,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Medrosa,33,0.8782071200371621,0.9048440542826569,0.8787878787878788,0.9090909090909091,0.026636934245494848,0.030303030303030276,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bagua,4,0.3019747238005573,0.3281755526686881,0.75,0.75,0.0262008288681308,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bagua,4,0.3019747238005573,0.3281755526686881,0.75,0.75,0.0262008288681308,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Ti,11,0.7925182321625183,0.8182238258622735,1.0,1.0,0.025705593699755225,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Pixana,5,0.75199829908137,0.7764947290791936,1.0,0.6,0.024496429997823643,-0.4,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ousado,34,0.911685406965865,0.9328448305418592,1.0,1.0,0.021159423575994207,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bernard,4,0.12750137098632128,0.1475507018575783,0.75,0.75,0.020049330871257015,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Pyte,2,0.754944815451943,0.7748080466945069,1.0,1.0,0.01986323124256384,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Alira,6,0.574528525597665,0.5932019763210494,1.0,0.6666666666666666,0.018673450723384444,-0.33333333333333337,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Ousado,34,0.911685406965865,0.9300864362134851,1.0,1.0,0.018401029247620104,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bagua,4,0.3019747238005573,0.31976929865339476,0.75,0.75,0.017794574852837475,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Medrosa,33,0.8782071200371621,0.8947147606997811,0.8787878787878788,0.8787878787878788,0.016507640662619005,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Tomas,9,0.9835104440840207,0.9995847103271621,1.0,1.0,0.016074266243141455,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Tomas,9,0.9835104440840207,0.9995847103271621,1.0,1.0,0.016074266243141455,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Tomas,9,0.9835104440840207,0.9992009450758249,1.0,1.0,0.015690500991804246,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Tomas,9,0.9835104440840207,0.9991978731989006,1.0,1.0,0.01568742911487997,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ariely,8,0.7960757334375687,0.8115435912003598,1.0,1.0,0.015467857762791137,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Tomas,9,0.9835104440840207,0.9984962047046112,1.0,1.0,0.014985760620590538,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Tomas,9,0.9835104440840207,0.9983404375497325,1.0,1.0,0.014829993465711788,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ousado,34,0.911685406965865,0.9260226068057333,1.0,1.0,0.014337199839868364,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Tomas,9,0.9835104440840207,0.997795939862166,1.0,1.0,0.014285495778145307,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ousado,34,0.911685406965865,0.925914961193588,1.0,1.0,0.014229554227722985,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Tomas,9,0.9835104440840207,0.9965450023749436,1.0,1.0,0.013034558290922926,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Tomas,9,0.9835104440840207,0.9963134098441127,1.0,1.0,0.012802965760091989,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Bagua,4,0.3019747238005573,0.31451448010026894,0.75,0.75,0.012539756299711657,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Tomas,9,0.9835104440840207,0.994849664194919,1.0,1.0,0.011339220110898385,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Akaloi,2,0.8891240839770251,0.8997513498152885,1.0,1.0,0.010627265838263344,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bernard,4,0.12750137098632128,0.13721687318474038,0.75,0.75,0.009715502198419101,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ousado,34,0.911685406965865,0.9194905850364798,1.0,1.0,0.007805178070614871,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Solar,11,0.957889297690955,0.9640364305176324,1.0,1.0,0.006147132826677448,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ousado,34,0.911685406965865,0.9169186079835562,1.0,1.0,0.0052332010176912025,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Madalena,9,0.9933493997503658,0.9971422574562673,1.0,1.0,0.0037928577059014312,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Bororo,5,0.6727559502719578,0.6753293955506456,1.0,1.0,0.002573445278687858,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Estella,3,0.9984126984126984,1.0,1.0,1.0,0.0015873015873015817,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Estella,3,0.9984126984126984,1.0,1.0,1.0,0.0015873015873015817,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Estella,3,0.9984126984126984,1.0,1.0,1.0,0.0015873015873015817,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Estella,3,0.9984126984126984,1.0,1.0,1.0,0.0015873015873015817,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Madalena,9,0.9933493997503658,0.9933856140493034,1.0,1.0,3.621429893752026e-05,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Medrosa,33,0.8782071200371621,0.8753846062193592,0.8787878787878788,0.9090909090909091,-0.002822513817802852,0.030303030303030276,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Ousado,34,0.911685406965865,0.9085983174914054,1.0,1.0,-0.00308708947445957,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ousado,34,0.911685406965865,0.9085983174914054,1.0,1.0,-0.00308708947445957,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Estella,3,0.9984126984126984,0.9940476190476191,1.0,1.0,-0.00436507936507935,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Madalena,9,0.9933493997503658,0.988759276056774,1.0,1.0,-0.004590123693591797,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Medrosa,33,0.8782071200371621,0.8726411846346505,0.8787878787878788,0.9393939393939394,-0.0055659354025116015,0.06060606060606066,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ousado,34,0.911685406965865,0.9060283565642459,1.0,1.0,-0.005657050401619124,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Estella,3,0.9984126984126984,0.9894179894179894,1.0,1.0,-0.008994708994709,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Estella,3,0.9984126984126984,0.9894179894179894,1.0,1.0,-0.008994708994709,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Estella,3,0.9984126984126984,0.9894179894179894,1.0,1.0,-0.008994708994709,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Ousado,34,0.911685406965865,0.9022624125306242,1.0,0.9705882352941176,-0.00942299443524075,-0.02941176470588236,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Medrosa,33,0.8782071200371621,0.867509830703503,0.8787878787878788,0.8787878787878788,-0.010697289333659099,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Estella,3,0.9984126984126984,0.9857142857142858,1.0,1.0,-0.012698412698412653,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Alira,6,0.574528525597665,0.5610621996189376,1.0,0.6666666666666666,-0.013466325978727434,-0.33333333333333337,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Medrosa,33,0.8782071200371621,0.864270593232384,0.8787878787878788,0.9393939393939394,-0.013936526804778082,0.06060606060606066,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
